,numart,month,descript,producto,grupo,cprov,sf,weight,sales,salespro,stock,orders,cost,avgprice,avgregp,proprice,salepro,indso,taoq,exde,Pb,ipcgen,ipcalq,ipctran,intLT
0,2,1,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,15504.0,13104.0,,0.0,64,66,74,64.79288482666016,1,0,0,0.0,74,1.0,1.0,1.0,13.100000381469727
1,2,2,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,39744.0,38448.0,10273.0,72000.0,64,65,74,64.76480102539062,1,1,2,1104.0,74,1.0062578916549683,1.008569598197937,1.0186078548431396,13.40999984741211
2,2,3,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,26064.0,21312.0,37960.0,0.0,64,67,74,65.1260757446289,1,0,0,48.0,74,1.0100125074386597,1.0177983045578003,1.0199862718582153,14.039999961853027
3,2,4,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,46176.0,44640.0,11854.0,43200.0,64,65,74,64.49603271484375,1,0,1,0.0,74,1.012515664100647,1.0243902206420898,1.0282562971115112,14.359999656677246
4,2,5,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,24624.0,16608.0,8883.0,26400.0,62,67,72,65.01763916015625,1,1,1,528.0,74,1.012515664100647,1.0316413640975952,1.0330805778503418,14.520000457763672
5,2,6,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,55536.0,50016.0,10701.0,54720.0,62,65,72,64.64009857177734,1,1,1,432.0,72,1.0156445503234863,1.0402109622955322,1.0365264415740967,14.510000228881836
6,2,7,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,116208.0,109968.0,9648.0,131904.0,62,57,72,56.11227035522461,1,1,1,2400.0,72,1.029411792755127,1.0487805604934692,1.0413508415222168,14.510000228881836
7,2,8,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,72096.0,68496.0,24085.0,47520.0,62,58,72,57.39964294433594,1,1,1,23376.0,72,1.03379225730896,1.0520764589309692,1.0482426881790161,14.510000228881836
8,2,9,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,58608.0,54960.0,-309.0,87840.0,59,59,69,58.8320426940918,1,1,2,2304.0,72,1.0444304943084717,1.0553724765777588,1.0709854364395142,14.510000228881836
9,2,10,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,17952.0,11808.0,28927.0,0.0,59,63,69,59.60780715942383,1,0,0,0.0,69,1.0538172721862793,1.064601182937622,1.0840799808502197,14.489999771118164
10,2,11,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,46272.0,43920.0,11665.0,44448.0,59,60,69,59.2002067565918,1,0,1,0.0,69,1.0525656938552856,1.0718523263931274,1.083390712738037,14.5
11,2,12,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,20544.0,17136.0,9653.0,20160.0,59,61,69,59.391048431396484,1,0,1,0.0,69,1.055068850517273,1.0817402601242065,1.0758098363876343,14.520000457763672
12,2,13,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,56016.0,51216.0,10129.0,48480.0,59,59,69,58.55859375,1,0,1,0.0,69,1.06758451461792,1.0883322954177856,1.1102688312530518,14.520000457763672
13,2,14,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,5520.0,3216.0,4293.0,4800.0,59,64,68,61.50031280517578,1,1,1,912.0,69,1.0663329362869263,1.1021753549575806,1.1144038438796997,14.380000114440918
14,2,15,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,48432.0,43824.0,3458.0,53760.0,56,60,62,60.21677780151367,1,1,1,2544.0,62,1.0694618225097656,1.1127225160598755,1.1144038438796997,13.170000076293945
15,2,16,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,28368.0,16800.0,8693.0,30240.0,56,60,62,58.08279800415039,1,1,1,1776.0,62,1.071964979171753,1.119314432144165,1.125430703163147,12.529999732971191
16,2,17,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,30144.0,7872.0,10568.0,26880.0,55,61,62,56.70515823364258,1,1,1,480.0,62,1.0750938653945923,1.1259064674377441,1.1288766860961914,11.989999771118164
17,2,18,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,64848.0,57936.0,5472.0,84000.0,55,60,63,59.89215850830078,1,1,1,192.0,62,1.0782227516174316,1.1338167190551758,1.1323225498199463,11.630000114440918
18,2,19,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,41280.0,22080.0,24624.0,33600.0,55,59,63,55.80480194091797,1,0,1,0.0,63,1.0913641452789307,1.1397494077682495,1.138525128364563,11.859999656677246
19,2,20,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,30336.0,8160.0,16954.0,14400.0,55,60,63,53.68590545654297,1,0,1,0.0,63,1.0957447290420532,1.1437046527862549,1.1419709920883179,12.319999694824219
20,2,21,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,33840.0,15408.0,965.0,33792.0,55,60,63,55.64070510864258,1,1,1,5952.0,63,1.1045056581497192,1.1496374607086182,1.1454169750213623,12.0
21,2,22,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,28656.0,16416.0,920.0,44640.0,55,59,63,55.65996551513672,1,1,2,48.0,63,1.1113892793655396,1.1575478315353394,1.1481736898422241,11.84000015258789
22,2,23,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,14688.0,5520.0,16565.0,0.0,55,61,63,56.55126953125,1,0,0,0.0,63,1.1132665872573853,1.1661173105239868,1.1529979705810547,11.84000015258789
23,2,24,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,10608.0,0.0,1840.0,14400.0,57,63,63,,0,0,2,0.0,63,1.1138923168182373,1.1727092266082764,1.147484540939331,11.989999771118164
24,2,25,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,5280.0,0.0,5583.0,0.0,57,63,63,,0,0,0,6288.0,63,1.1314142942428589,1.1812788248062134,1.1743624210357666,11.869999885559082
25,2,26,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,48.0,0.0,216.0,10080.0,57,65,65,,0,0,1,960.0,63,1.1389236450195312,1.1891891956329346,1.1929703950881958,11.770000457763672
26,2,27,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,63072.0,60000.0,10032.0,94080.0,57,58,65,58.03331756591797,1,1,1,96.0,65,1.1426783800125122,1.197758674621582,1.1957271099090576,11.6899995803833
27,2,28,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,53904.0,50976.0,39352.0,90720.0,57,57,65,56.13545608520508,1,0,0,0.0,65,1.1420525312423706,1.2116018533706665,1.2046864032745361,11.880000114440918
28,2,29,ATUN CLARO CALVO ACEITE 91 G,70406,5,3214,0,0.09099999815225601,24576.0,13536.0,76176.0,0.0,57,60,65,56.02571105957031,1,0,0,0.0,65,1.144555687904358,1.2188529968261719,1.2122673988342285,11.90999984741211
29,6,1,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,10440.0,10160.0,,11840.0,174,182,202,181.2598419189453,1,0,1,40.0,202,1.0,1.0,1.0,13.100000381469727
30,6,2,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,2800.0,1520.0,5921.0,4920.0,174,193,202,184.98486328125,1,0,1,0.0,202,1.0062578916549683,1.008569598197937,1.0186078548431396,13.40999984741211
31,6,3,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,12000.0,10680.0,6042.0,9840.0,174,186,202,183.70074462890625,1,0,2,0.0,202,1.0100125074386597,1.0177983045578003,1.0199862718582153,14.039999961853027
32,6,4,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,2760.0,280.0,3925.0,0.0,174,200,202,180.375,1,0,0,0.0,202,1.012515664100647,1.0243902206420898,1.0282562971115112,14.359999656677246
33,6,5,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,4160.0,440.0,1177.0,3840.0,179,202,204,180.375,1,1,1,40.0,202,1.012515664100647,1.0316413640975952,1.0330805778503418,14.520000457763672
34,6,6,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,2440.0,0.0,857.0,4000.0,165,201,201,,0,0,1,0.0,204,1.0156445503234863,1.0402109622955322,1.0365264415740967,14.510000228881836
35,6,7,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,4640.0,0.0,2498.0,13000.0,165,192,192,,0,1,1,40.0,192,1.029411792755127,1.0487805604934692,1.0413508415222168,14.510000228881836
36,6,8,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,25760.0,24280.0,10859.0,20800.0,165,175,192,174.12466430664062,1,1,2,1480.0,192,1.03379225730896,1.0520764589309692,1.0482426881790161,14.510000228881836
37,6,9,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,3840.0,1600.0,6066.0,0.0,165,182,192,167.8456268310547,1,0,0,40.0,192,1.0444304943084717,1.0553724765777588,1.0709854364395142,14.510000228881836
38,6,10,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,2680.0,80.0,2388.0,1440.0,179,208,208,,0,0,1,0.0,192,1.0538172721862793,1.064601182937622,1.0840799808502197,14.489999771118164
39,6,11,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,960.0,0.0,1240.0,1440.0,179,208,208,,0,0,2,0.0,208,1.0525656938552856,1.0718523263931274,1.083390712738037,14.5
40,6,12,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,1040.0,0.0,1760.0,0.0,179,208,208,,0,0,0,0.0,208,1.055068850517273,1.0817402601242065,1.0758098363876343,14.520000457763672
41,6,13,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,15280.0,14520.0,791.0,22880.0,161,167,195,165.1581268310547,1,1,1,40.0,208,1.06758451461792,1.0883322954177856,1.1102688312530518,14.520000457763672
42,6,14,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,6000.0,5360.0,8389.0,12800.0,161,174,188,172.6212615966797,1,0,3,0.0,195,1.0663329362869263,1.1021753549575806,1.1144038438796997,14.380000114440918
43,6,15,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,6000.0,5240.0,15264.0,0.0,161,175,185,173.01641845703125,1,0,0,0.0,185,1.0694618225097656,1.1127225160598755,1.1144038438796997,13.170000076293945
44,6,16,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,3320.0,200.0,9303.0,0.0,161,184,185,162.27000427246094,1,0,0,0.0,185,1.071964979171753,1.119314432144165,1.125430703163147,12.529999732971191
45,6,17,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,20040.0,18120.0,5982.0,17400.0,148,161,185,158.1453094482422,1,1,1,160.0,185,1.0750938653945923,1.1259064674377441,1.1288766860961914,11.989999771118164
46,6,18,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,4360.0,2920.0,3480.0,3480.0,145,164,174,159.63150024414062,1,1,1,40.0,185,1.0782227516174316,1.1338167190551758,1.1323225498199463,11.630000114440918
47,6,19,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,7960.0,4280.0,2683.0,17400.0,145,163,174,153.9420623779297,1,0,1,0.0,174,1.0913641452789307,1.1397494077682495,1.138525128364563,11.859999656677246
48,6,20,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,13400.0,12120.0,12126.0,5800.0,145,157,174,155.15371704101562,1,1,1,440.0,174,1.0957447290420532,1.1437046527862549,1.1419709920883179,12.319999694824219
49,6,21,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,24560.0,24000.0,4527.0,23200.0,145,149,174,148.86532592773438,1,1,2,40.0,174,1.1045056581497192,1.1496374607086182,1.1454169750213623,12.0
50,6,22,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,2080.0,800.0,4209.0,0.0,145,164,174,148.6374969482422,1,0,0,240.0,174,1.1113892793655396,1.1575478315353394,1.1481736898422241,11.84000015258789
51,6,23,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,1920.0,0.0,2329.0,2080.0,162,174,174,,0,0,2,80.0,174,1.1132665872573853,1.1661173105239868,1.1529979705810547,11.84000015258789
52,6,24,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,2320.0,0.0,2529.0,0.0,162,186,186,,0,0,0,0.0,174,1.1138923168182373,1.1727092266082764,1.147484540939331,11.989999771118164
53,6,25,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,2520.0,920.0,210.0,13280.0,150,181,195,157.62826538085938,1,1,1,80.0,186,1.1314142942428589,1.1812788248062134,1.1743624210357666,11.869999885559082
54,6,26,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,10600.0,10160.0,10984.0,5600.0,150,159,183,157.8221435546875,1,0,2,0.0,183,1.1389236450195312,1.1891891956329346,1.1929703950881958,11.770000457763672
55,6,27,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,2880.0,560.0,6234.0,0.0,150,178,183,155.95535278320312,1,0,0,40.0,183,1.1426783800125122,1.197758674621582,1.1957271099090576,11.6899995803833
56,6,28,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,16240.0,15720.0,3354.0,22400.0,150,158,183,157.6011505126953,1,0,0,0.0,183,1.1420525312423706,1.2116018533706665,1.2046864032745361,11.880000114440918
57,6,29,ATUN CLARO ISABEL ACEIT.3X92,70406,5,3041,0,0.2759999930858612,2880.0,520.0,9514.0,0.0,150,178,183,154.98846435546875,1,0,0,0.0,183,1.144555687904358,1.2188529968261719,1.2122673988342285,11.90999984741211
58,18,1,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,936.0,360.0,,0.0,133,155,164,139.5527801513672,1,0,0,0.0,,1.0,1.0,1.0,13.100000381469727
59,18,2,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1416.0,0.0,731.0,2616.0,142,171,171,,0,0,2,0.0,164,1.0062578916549683,1.008569598197937,1.0186078548431396,13.40999984741211
60,18,3,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1824.0,480.0,2137.0,0.0,142,165,172,146.2291717529297,1,0,0,0.0,171,1.0100125074386597,1.0177983045578003,1.0199862718582153,14.039999961853027
61,18,4,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,2856.0,1680.0,320.0,6480.0,144,156,167,148.375,1,1,1,912.0,172,1.012515664100647,1.0243902206420898,1.0282562971115112,14.359999656677246
62,18,5,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,8424.0,8040.0,3801.0,7200.0,139,148,162,147.835693359375,1,1,2,360.0,167,1.012515664100647,1.0316413640975952,1.0330805778503418,14.520000457763672
63,18,6,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1584.0,216.0,2601.0,0.0,139,157,159,144.3333282470703,1,0,0,0.0,162,1.0156445503234863,1.0402109622955322,1.0365264415740967,14.510000228881836
64,18,7,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,2304.0,648.0,1017.0,2400.0,144,158,163,144.86727905273438,1,1,1,1152.0,159,1.029411792755127,1.0487805604934692,1.0413508415222168,14.510000228881836
65,18,8,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,11064.0,9504.0,1113.0,12696.0,140,149,166,145.8284912109375,1,1,1,3984.0,163,1.03379225730896,1.0520764589309692,1.0482426881790161,14.510000228881836
66,18,9,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,2424.0,1272.0,2793.0,1200.0,140,153,162,145.4457550048828,1,0,1,0.0,162,1.0444304943084717,1.0553724765777588,1.0709854364395142,14.510000228881836
67,18,10,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1968.0,864.0,1578.0,2112.0,139,155,162,145.7557830810547,1,1,1,192.0,162,1.0538172721862793,1.064601182937622,1.0840799808502197,14.489999771118164
68,18,11,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,6480.0,6024.0,1108.0,9600.0,139,149,159,148.7581329345703,1,0,1,0.0,162,1.0525656938552856,1.0718523263931274,1.083390712738037,14.5
69,18,12,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,2448.0,2184.0,4182.0,1200.0,127,147,147,,0,0,2,0.0,147,1.055068850517273,1.0817402601242065,1.0758098363876343,14.520000457763672
70,18,13,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1008.0,0.0,3072.0,0.0,127,147,147,,0,0,0,0.0,147,1.06758451461792,1.0883322954177856,1.1102688312530518,14.520000457763672
71,18,14,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1344.0,528.0,2044.0,1200.0,139,149,158,135.5037841796875,1,0,1,0.0,147,1.0663329362869263,1.1021753549575806,1.1144038438796997,14.380000114440918
72,18,15,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,2688.0,1296.0,1922.0,5040.0,138,152,158,146.0794677734375,1,0,1,0.0,158,1.0694618225097656,1.1127225160598755,1.1144038438796997,13.170000076293945
73,18,16,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,7344.0,6648.0,4249.0,4920.0,138,146,158,145.29393005371094,1,0,1,0.0,158,1.071964979171753,1.119314432144165,1.125430703163147,12.529999732971191
74,18,17,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,2808.0,1104.0,1826.0,2520.0,138,154,162,140.56884765625,1,0,1,0.0,158,1.0750938653945923,1.1259064674377441,1.1288766860961914,11.989999771118164
75,18,18,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,8256.0,6864.0,1512.0,9048.0,138,148,162,144.67628479003906,1,0,1,0.0,162,1.0782227516174316,1.1338167190551758,1.1323225498199463,11.630000114440918
76,18,19,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,7416.0,6576.0,2304.0,7560.0,138,147,163,144.90191650390625,1,0,1,0.0,162,1.0913641452789307,1.1397494077682495,1.138525128364563,11.859999656677246
77,18,20,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,2784.0,528.0,2688.0,1200.0,145,160,164,144.8712158203125,1,1,1,432.0,163,1.0957447290420532,1.1437046527862549,1.1419709920883179,12.319999694824219
78,18,21,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,2136.0,0.0,1131.0,1920.0,145,169,169,,0,1,1,24.0,164,1.1045056581497192,1.1496374607086182,1.1454169750213623,12.0
79,18,22,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1632.0,288.0,915.0,2400.0,156,174,176,165.0833282470703,1,1,1,432.0,169,1.1113892793655396,1.1575478315353394,1.1481736898422241,11.84000015258789
80,18,23,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1176.0,0.0,1684.0,1200.0,150,183,183,,0,0,1,0.0,176,1.1132665872573853,1.1661173105239868,1.1529979705810547,11.84000015258789
81,18,24,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,10464.0,10200.0,1700.0,12480.0,150,159,179,158.1223602294922,1,0,4,0.0,179,1.1138923168182373,1.1727092266082764,1.147484540939331,11.989999771118164
82,18,25,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,504.0,120.0,3741.0,0.0,150,174,179,159.4166717529297,1,0,0,0.0,179,1.1314142942428589,1.1812788248062134,1.1743624210357666,11.869999885559082
83,18,26,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1152.0,408.0,3236.0,0.0,156,174,183,157.0,1,0,0,0.0,179,1.1389236450195312,1.1891891956329346,1.1929703950881958,11.770000457763672
84,18,27,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1296.0,120.0,1323.0,0.0,156,186,188,166.3333282470703,1,0,0,768.0,183,1.1426783800125122,1.197758674621582,1.1957271099090576,11.6899995803833
85,18,28,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,1080.0,0.0,27.0,1080.0,170,197,197,,0,1,1,4224.0,188,1.1420525312423706,1.2116018533706665,1.2046864032745361,11.880000114440918
86,18,29,BONITO EL VELERO ESCAB.112 G,70409,5,50131,0,0.1120000034570694,3432.0,2256.0,27.0,7488.0,160,184,189,181.8745574951172,1,1,0,288.0,197,1.144555687904358,1.2188529968261719,1.2122673988342285,11.90999984741211
87,29,1,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,36.0,0.0,,0.0,457,526,526,,0,0,0,0.0,,1.0,1.0,1.0,13.100000381469727
88,29,2,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,36.0,0.0,121.0,0.0,457,532,532,,0,0,0,0.0,526,1.0062578916549683,1.008569598197937,1.0186078548431396,13.40999984741211
89,29,3,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,120.0,0.0,72.0,132.0,457,518,518,,0,0,1,0.0,532,1.0100125074386597,1.0177983045578003,1.0199862718582153,14.039999961853027
90,29,4,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,72.0,0.0,84.0,132.0,457,525,525,,0,0,2,36.0,518,1.012515664100647,1.0243902206420898,1.0282562971115112,14.359999656677246
91,29,5,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,108.0,0.0,144.0,0.0,457,523,523,,0,0,0,0.0,525,1.012515664100647,1.0316413640975952,1.0330805778503418,14.520000457763672
92,29,6,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,84.0,0.0,36.0,132.0,547,619,619,,0,0,1,0.0,523,1.0156445503234863,1.0402109622955322,1.0365264415740967,14.510000228881836
93,29,7,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,108.0,0.0,84.0,264.0,547,629,629,,0,0,5,0.0,619,1.029411792755127,1.0487805604934692,1.0413508415222168,14.510000228881836
94,29,8,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,108.0,0.0,240.0,0.0,547,632,632,,0,0,0,0.0,629,1.03379225730896,1.0520764589309692,1.0482426881790161,14.510000228881836
95,29,9,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,36.0,0.0,120.0,0.0,547,637,637,,0,0,0,0.0,637,1.0444304943084717,1.0553724765777588,1.0709854364395142,14.510000228881836
96,29,10,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,36.0,0.0,87.0,0.0,547,637,637,,0,0,0,0.0,637,1.0538172721862793,1.064601182937622,1.0840799808502197,14.489999771118164
97,29,11,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,36.0,0.0,60.0,0.0,547,637,637,,0,0,0,0.0,637,1.0525656938552856,1.0718523263931274,1.083390712738037,14.5
98,29,12,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,72.0,0.0,24.0,132.0,547,626,626,,0,1,1,24.0,637,1.055068850517273,1.0817402601242065,1.0758098363876343,14.520000457763672
99,29,13,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,84.0,0.0,84.0,132.0,547,634,634,,0,0,4,0.0,626,1.06758451461792,1.0883322954177856,1.1102688312530518,14.520000457763672
100,29,14,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,60.0,0.0,156.0,0.0,547,628,628,,0,0,0,0.0,634,1.0663329362869263,1.1021753549575806,1.1144038438796997,14.380000114440918
101,29,15,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,36.0,0.0,108.0,0.0,547,642,642,,0,0,0,0.0,628,1.0694618225097656,1.1127225160598755,1.1144038438796997,13.170000076293945
102,29,16,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,24.0,0.0,75.0,0.0,547,617,617,,0,0,0,0.0,642,1.071964979171753,1.119314432144165,1.125430703163147,12.529999732971191
103,29,17,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,60.0,0.0,51.0,132.0,547,636,636,,0,1,2,60.0,617,1.0750938653945923,1.1259064674377441,1.1288766860961914,11.989999771118164
104,29,18,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,36.0,0.0,108.0,0.0,547,616,616,,0,0,0,0.0,636,1.0782227516174316,1.1338167190551758,1.1323225498199463,11.630000114440918
105,29,19,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,96.0,0.0,72.0,132.0,536,644,644,,0,0,2,0.0,616,1.0913641452789307,1.1397494077682495,1.138525128364563,11.859999656677246
106,29,20,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,84.0,0.0,108.0,0.0,536,629,629,,0,0,0,0.0,644,1.0957447290420532,1.1437046527862549,1.1419709920883179,12.319999694824219
107,29,21,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,48.0,0.0,24.0,132.0,448,545,545,,0,0,1,0.0,629,1.1045056581497192,1.1496374607086182,1.1454169750213623,12.0
108,29,22,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,84.0,0.0,108.0,132.0,448,518,518,,0,0,4,0.0,545,1.1113892793655396,1.1575478315353394,1.1481736898422241,11.84000015258789
109,29,23,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,36.0,0.0,156.0,0.0,448,516,516,,0,0,0,0.0,518,1.1132665872573853,1.1661173105239868,1.1529979705810547,11.84000015258789
110,29,24,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,48.0,0.0,120.0,0.0,448,511,511,,0,0,0,0.0,516,1.1138923168182373,1.1727092266082764,1.147484540939331,11.989999771118164
111,29,25,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,48.0,0.0,85.0,0.0,448,533,533,,0,0,0,0.0,511,1.1314142942428589,1.1812788248062134,1.1743624210357666,11.869999885559082
112,29,26,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,48.0,0.0,37.0,132.0,482,573,573,,0,1,2,36.0,533,1.1389236450195312,1.1891891956329346,1.1929703950881958,11.770000457763672
113,29,27,SARDINAS ISABEL ACEITE 1.150,70404,5,3041,0,0.15000000596046448,36.0,0.0,84.0,0.0,482,581,581,,0,0,0,0.0,581,1.1426783800125122,1.197758674621582,1.1957271099090576,11.6899995803833
